<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NZDUSD,20180420,3:00,0.7242,0.7244,0.72393,0.72429,1880490000
NZDUSD,20180420,4:00,0.72429,0.72479,0.72408,0.72418,1439770000
NZDUSD,20180420,5:00,0.72419,0.7242,0.72349,0.72366,3321480000
NZDUSD,20180420,6:00,0.72364,0.7242,0.7234,0.72387,3990260000
NZDUSD,20180420,7:00,0.72387,0.724,0.7228,0.72312,4400780000
NZDUSD,20180420,8:00,0.72312,0.72335,0.7224,0.72275,4063890000
NZDUSD,20180420,9:00,0.72275,0.7229,0.7215,0.72174,4667920000
NZDUSD,20180420,10:00,0.72176,0.72248,0.72146,0.72245,3194250000
NZDUSD,20180420,11:00,0.72245,0.72296,0.72217,0.7223,2898900000
NZDUSD,20180420,12:00,0.72231,0.72283,0.72125,0.72129,5131940000
NZDUSD,20180420,13:00,0.72128,0.72169,0.72007,0.72008,5180210000
NZDUSD,20180420,14:00,0.72008,0.72211,0.72008,0.72209,5703200000
NZDUSD,20180420,15:00,0.72209,0.72241,0.72084,0.72089,4313810000
NZDUSD,20180420,16:00,0.72093,0.72117,0.72034,0.72094,4709900000
NZDUSD,20180420,17:00,0.72093,0.72108,0.72026,0.72057,3311400000
NZDUSD,20180420,18:00,0.72057,0.7207,0.72009,0.72009,2624150000
NZDUSD,20180420,19:00,0.7201,0.72038,0.72006,0.72016,2772620000
NZDUSD,20180420,20:00,0.72016,0.72114,0.72014,0.72075,1432400000
NZDUSD,20180422,21:00,0.7214,0.72167,0.72134,0.72157,459460000
NZDUSD,20180422,22:00,0.72158,0.72176,0.72072,0.72075,1270550000
NZDUSD,20180422,23:00,0.72072,0.7212,0.72015,0.72015,1339380000
NZDUSD,20180423,0:0,0.72016,0.72049,0.71984,0.72043,3331710000
NZDUSD,20180423,10:00,0.72043,0.72097,0.72013,0.72083,3050860000
NZDUSD,20180423,20:00,0.72083,0.72083,0.72032,0.72051,2403780000
NZDUSD,20180423,3:00,0.72052,0.72054,0.71997,0.72018,2527160000
NZDUSD,20180423,4:00,0.7202,0.72062,0.72013,0.72049,1221300000
NZDUSD,20180423,5:00,0.7205,0.7208,0.71998,0.72021,2489510000
NZDUSD,20180423,6:00,0.72022,0.72087,0.72012,0.72033,2674030000
NZDUSD,20180423,7:00,0.72033,0.72059,0.71896,0.71971,4061230000
NZDUSD,20180423,8:00,0.7197,0.71976,0.71866,0.7189,4270260000
NZDUSD,20180423,9:00,0.7189,0.71892,0.71693,0.71696,2811970000
NZDUSD,20180423,10:00,0.71695,0.71776,0.71662,0.71766,2553500000
NZDUSD,20180423,11:00,0.71766,0.71787,0.7173,0.71785,1980740000
NZDUSD,20180423,12:00,0.71786,0.71794,0.717,0.71746,4291130000
NZDUSD,20180423,13:00,0.71746,0.71771,0.7162,0.71632,3886960000
NZDUSD,20180423,14:00,0.7163,0.7166,0.71551,0.71553,4459040000
NZDUSD,20180423,15:00,0.71553,0.7162,0.71519,0.71538,4232150000
NZDUSD,20180423,16:00,0.71538,0.71581,0.71517,0.71527,2926110000
NZDUSD,20180423,17:00,0.71525,0.71542,0.71507,0.71512,2273620000
NZDUSD,20180423,18:00,0.71512,0.71562,0.71486,0.71493,3056220000
NZDUSD,20180423,19:00,0.71493,0.71524,0.71462,0.715,1778920000
NZDUSD,20180423,20:00,0.715,0.71501,0.71456,0.71469,1043660000
NZDUSD,20180423,21:00,0.71466,0.71552,0.7145,0.71533,1258790000
NZDUSD,20180423,22:00,0.7153,0.71575,0.71495,0.71539,860550000
NZDUSD,20180423,23:00,0.71538,0.71544,0.7148,0.71487,674720000
NZDUSD,20180424,0:0,0.71487,0.71501,0.71364,0.71381,2158120000
NZDUSD,20180424,10:00,0.7138,0.71382,0.71143,0.71242,5234700000
NZDUSD,20180424,20:00,0.71238,0.71325,0.7117,0.71194,3327560000
NZDUSD,20180424,3:00,0.71193,0.71248,0.71149,0.71234,2722120000
NZDUSD,20180424,4:00,0.71234,0.71247,0.7113,0.71143,3074380000
NZDUSD,20180424,5:00,0.71145,0.71261,0.7114,0.71198,3893140000
NZDUSD,20180424,6:00,0.71196,0.71217,0.71081,0.71081,5108470000
NZDUSD,20180424,7:00,0.71081,0.7115,0.71052,0.71105,3904140000
NZDUSD,20180424,8:00,0.71105,0.71228,0.71087,0.71228,3168020000
NZDUSD,20180424,9:00,0.71228,0.71278,0.71169,0.71246,3724880000
NZDUSD,20180424,10:00,0.71246,0.71317,0.71204,0.71216,3343650000
NZDUSD,20180424,11:00,0.71217,0.71275,0.71193,0.71275,2618420000
NZDUSD,20180424,12:00,0.71277,0.71297,0.71132,0.71178,6128060000
NZDUSD,20180424,13:00,0.71178,0.71302,0.71152,0.71275,7489400000
NZDUSD,20180424,14:00,0.71276,0.713,0.71163,0.71171,5953580000
NZDUSD,20180424,15:00,0.71171,0.7118,0.711,0.71117,3535120000
NZDUSD,20180424,16:00,0.71116,0.71232,0.71108,0.71208,5696950000
NZDUSD,20180424,17:00,0.71209,0.71217,0.71151,0.71177,3006270000
NZDUSD,20180424,18:00,0.71177,0.71194,0.7115,0.71187,2835380000
NZDUSD,20180424,19:00,0.71187,0.7123,0.71173,0.71188,1281860000
NZDUSD,20180424,20:00,0.71187,0.71218,0.71165,0.71174,635680000
NZDUSD,20180424,21:00,0.71163,0.71193,0.71102,0.71141,898020000
NZDUSD,20180424,22:00,0.71141,0.71152,0.71091,0.711,693190000
NZDUSD,20180424,23:00,0.711,0.71174,0.711,0.71162,944950000
NZDUSD,20180425,0:0,0.71162,0.71162,0.71015,0.71119,1946770000
NZDUSD,20180425,10:00,0.71122,0.71138,0.71031,0.71036,2471730000
NZDUSD,20180425,20:00,0.71037,0.71067,0.71015,0.71037,2345860000
NZDUSD,20180425,3:00,0.71037,0.71092,0.70991,0.70999,1426720000
NZDUSD,20180425,4:00,0.70997,0.71016,0.7092,0.70924,2250780000
NZDUSD,20180425,5:00,0.70924,0.70968,0.70896,0.70952,3611460000
NZDUSD,20180425,6:00,0.70952,0.70957,0.70816,0.70884,4647760000
NZDUSD,20180425,7:00,0.70884,0.70895,0.70735,0.70745,3682480000
NZDUSD,20180425,8:00,0.70746,0.70905,0.70744,0.70895,3282330000
NZDUSD,20180425,9:00,0.70892,0.70967,0.70874,0.70943,2234170000
NZDUSD,20180425,10:00,0.70943,0.70955,0.70847,0.70878,2672050000
NZDUSD,20180425,11:00,0.70878,0.70896,0.70664,0.70683,4090780000
NZDUSD,20180425,12:00,0.70683,0.70753,0.70667,0.70744,5273660000
NZDUSD,20180425,13:00,0.70745,0.70782,0.70688,0.70731,4867600000
NZDUSD,20180425,14:00,0.70729,0.70752,0.70599,0.7063,5734640000
NZDUSD,20180425,15:00,0.70626,0.70679,0.70602,0.70616,5019970000
NZDUSD,20180425,16:00,0.70616,0.70669,0.70597,0.70657,4692570000
NZDUSD,20180425,17:00,0.70658,0.7068,0.70597,0.70605,4565700000
NZDUSD,20180425,18:00,0.70606,0.70675,0.70579,0.70657,2839390000
NZDUSD,20180425,19:00,0.70656,0.70722,0.70635,0.70671,1975040000
NZDUSD,20180425,20:00,0.70671,0.70692,0.70618,0.70683,2247140000
NZDUSD,20180425,21:00,0.70676,0.70694,0.70649,0.70668,637560000
NZDUSD,20180425,22:00,0.70669,0.7069,0.7064,0.70678,632880000
NZDUSD,20180425,23:00,0.70678,0.70766,0.70675,0.70739,1226920000
NZDUSD,20180426,0:0,0.70739,0.70764,0.70672,0.70692,2707380000
NZDUSD,20180426,10:00,0.70693,0.70733,0.70643,0.70677,3834540000
NZDUSD,20180426,20:00,0.7068,0.707,0.70603,0.70604,2190140000
NZDUSD,20180426,3:00,0.70605,0.70717,0.70602,0.70688,1995730000
NZDUSD,20180426,4:00,0.70688,0.70708,0.70582,0.70582,3657209961
NZDUSD,20180426,5:00,0.70582,0.70626,0.70577,0.70619,2078440000
NZDUSD,20180426,6:00,0.70619,0.70656,0.70566,0.70625,4527630000
NZDUSD,20180426,7:00,0.70624,0.7067,0.70565,0.70584,4823650000
NZDUSD,20180426,8:00,0.70584,0.70661,0.70557,0.70619,3084470000
NZDUSD,20180426,9:00,0.70619,0.70702,0.70588,0.70694,3853870000
NZDUSD,20180426,10:00,0.70692,0.70786,0.70647,0.70782,2914300000
NZDUSD,20180426,11:00,0.70782,0.70829,0.70717,0.70728,4425280000
NZDUSD,20180426,12:00,0.70727,0.70881,0.70698,0.70846,9314910000
NZDUSD,20180426,13:00,0.70847,0.70948,0.70828,0.70832,6431650000
NZDUSD,20180426,14:00,0.7083,0.70831,0.70647,0.70677,6777110000
NZDUSD,20180426,15:00,0.70676,0.70677,0.70582,0.70647,4915350000
NZDUSD,20180426,16:00,0.70647,0.70753,0.70632,0.70741,3540030000
NZDUSD,20180426,17:00,0.7074,0.70762,0.70677,0.70686,1869450000
NZDUSD,20180426,18:00,0.70686,0.70693,0.70638,0.70671,2210130000
NZDUSD,20180426,19:00,0.70671,0.70674,0.70607,0.70625,1062380000
NZDUSD,20180426,20:00,0.70626,0.70638,0.70604,0.70611,625460000
NZDUSD,20180426,21:00,0.70606,0.70626,0.70594,0.70601,562800000
NZDUSD,20180426,22:00,0.706,0.70636,0.70564,0.70564,996210000
NZDUSD,20180426,23:00,0.70563,0.70659,0.70563,0.70624,683970000
NZDUSD,20180427,0:0,0.70623,0.70644,0.70523,0.70595,1747980000
NZDUSD,20180427,10:00,0.70595,0.70647,0.70506,0.70643,2337260000
NZDUSD,20180427,20:00,0.70639,0.707,0.70571,0.707,1869690000
NZDUSD,20180427,3:00,0.707,0.7071,0.70634,0.70684,1816940000
NZDUSD,20180427,4:00,0.70684,0.70691,0.70659,0.70664,1617270000
NZDUSD,20180427,5:00,0.70666,0.70669,0.70526,0.70532,2696460000
NZDUSD,20180427,6:00,0.70532,0.70564,0.70483,0.7051,4502140000
NZDUSD,20180427,7:00,0.70509,0.70526,0.70397,0.70455,4776680000
NZDUSD,20180427,8:00,0.70455,0.70514,0.70402,0.70467,4425920000
NZDUSD,20180427,9:00,0.70469,0.70593,0.70466,0.70583,3889820000
NZDUSD,20180427,10:00,0.70584,0.7066,0.70534,0.70591,3835560000
NZDUSD,20180427,11:00,0.70591,0.70602,0.70527,0.70532,3685180000
NZDUSD,20180427,12:00,0.70533,0.70593,0.7039,0.70566,6267310000
NZDUSD,20180427,13:00,0.70565,0.70618,0.70535,0.70556,6173610000
NZDUSD,20180427,14:00,0.70556,0.70643,0.70467,0.70634,6448430000
NZDUSD,20180427,15:00,0.70632,0.7074,0.70632,0.70685,4448950000
NZDUSD,20180427,16:00,0.70686,0.70759,0.70669,0.7073,3750880000
NZDUSD,20180427,17:00,0.70728,0.70767,0.70699,0.70767,2267370000
NZDUSD,20180427,18:00,0.70767,0.70904,0.70754,0.70867,3482030000
NZDUSD,20180427,19:00,0.70866,0.70949,0.70853,0.70935,2558190000
NZDUSD,20180427,20:00,0.70937,0.70952,0.70832,0.70836,1504450000
NZDUSD,20180429,21:00,0.7079,0.70848,0.70789,0.70831,476850000
NZDUSD,20180429,22:00,0.70831,0.70855,0.70789,0.70795,1033690000
NZDUSD,20180429,23:00,0.70796,0.70828,0.70745,0.70812,562810000
NZDUSD,20180430,0:0,0.70812,0.7089,0.70781,0.70868,1316400000
NZDUSD,20180430,10:00,0.70868,0.70868,0.70726,0.70787,1833420000
NZDUSD,20180430,20:00,0.70788,0.70795,0.7062,0.70634,1830420000
NZDUSD,20180430,3:00,0.70633,0.70732,0.70633,0.70724,1676330000
NZDUSD,20180430,4:00,0.70725,0.70802,0.70725,0.70793,1435950000
NZDUSD,20180430,5:00,0.70793,0.70839,0.70785,0.7079,2819770000
NZDUSD,20180430,6:00,0.7079,0.7079,0.70695,0.70736,4044470000
NZDUSD,20180430,7:00,0.70735,0.70739,0.70621,0.70654,4715190000
NZDUSD,20180430,8:00,0.70654,0.70667,0.70515,0.70532,3035180000
NZDUSD,20180430,9:00,0.70531,0.70609,0.70524,0.70601,2615860000
NZDUSD,20180430,10:00,0.70598,0.70599,0.70497,0.70505,3563510000
NZDUSD,20180430,11:00,0.70505,0.70516,0.70401,0.70434,2742830000
NZDUSD,20180430,12:00,0.70434,0.70509,0.70416,0.705,4987260000
NZDUSD,20180430,13:00,0.70499,0.70516,0.70351,0.7037,3787330000
NZDUSD,20180430,14:00,0.7037,0.70496,0.70368,0.70442,5789570000
NZDUSD,20180430,15:00,0.70443,0.70496,0.70361,0.70418,4334800000
NZDUSD,20180430,16:00,0.70417,0.70532,0.70411,0.70511,4711000000
NZDUSD,20180430,17:00,0.70511,0.70516,0.7037,0.70411,4356110000
NZDUSD,20180430,18:00,0.70413,0.70423,0.70372,0.70374,2538670000
NZDUSD,20180430,19:00,0.7037,0.70384,0.70332,0.70347,797820000
NZDUSD,20180430,20:00,0.70347,0.70368,0.7033,0.70333,857460000
NZDUSD,20180430,21:00,0.70333,0.70368,0.70325,0.70344,1277570000
NZDUSD,20180430,22:00,0.70342,0.70369,0.70319,0.70342,769790000
NZDUSD,20180430,23:00,0.70344,0.70379,0.70332,0.70369,1102030000
GBPUSD,20180401,21:00,1.40224,1.40328,1.40193,1.40273,704780000
GBPUSD,20180401,22:00,1.4027,1.40333,1.40203,1.40329,3268400000
GBPUSD,20180401,23:00,1.40327,1.40379,1.40294,1.40355,2396410000
GBPUSD,20180402,0:0,1.40355,1.40466,1.40301,1.40463,3417610000
GBPUSD,20180402,10:00,1.40465,1.40561,1.40463,1.405,3239570000
GBPUSD,20180402,20:00,1.405,1.40543,1.40434,1.4047,2792100000
GBPUSD,20180402,3:00,1.40469,1.40474,1.40392,1.40426,2849370000
GBPUSD,20180402,4:00,1.40426,1.40445,1.40392,1.40409,3073320000
GBPUSD,20180402,5:00,1.4041,1.40475,1.40358,1.40473,2630210000
GBPUSD,20180402,6:00,1.40473,1.40523,1.40399,1.40495,3079190000
GBPUSD,20180402,7:00,1.40493,1.40665,1.4048,1.40665,3497810002
GBPUSD,20180402,8:00,1.40663,1.40698,1.40591,1.40658,3001570000
GBPUSD,20180402,9:00,1.4066,1.40676,1.40613,1.40644,1715550000
GBPUSD,20180402,10:00,1.40647,1.40655,1.40575,1.40587,2204490000
GBPUSD,20180402,11:00,1.40586,1.4073,1.40581,1.40718,4090680000
GBPUSD,20180402,12:00,1.40722,1.40775,1.40607,1.40615,5568180000
GBPUSD,20180402,13:00,1.40615,1.40637,1.40381,1.40448,6306180000
GBPUSD,20180402,14:00,1.40449,1.40596,1.40397,1.40551,6957110000
GBPUSD,20180402,15:00,1.40553,1.40553,1.40259,1.4031,8650350000
GBPUSD,20180402,16:00,1.40311,1.40357,1.40267,1.4034,5270850000
GBPUSD,20180402,17:00,1.40339,1.40506,1.40281,1.40489,8776630000
GBPUSD,20180402,18:00,1.40487,1.40493,1.40402,1.40423,8038080000
GBPUSD,20180402,19:00,1.40429,1.40511,1.40402,1.40492,4755820000
GBPUSD,20180402,20:00,1.40492,1.40492,1.40417,1.4043,3138700000
GBPUSD,20180402,21:00,1.40425,1.40501,1.40415,1.40493,1314620000
GBPUSD,20180402,22:00,1.40493,1.40513,1.40461,1.40485,1474580000
GBPUSD,20180402,23:00,1.40484,1.4053,1.40454,1.40464,1726870000
GBPUSD,20180403,0:0,1.40464,1.40544,1.4045,1.40519,2427990000
GBPUSD,20180403,10:00,1.4052,1.40618,1.40458,1.40527,4123090000
GBPUSD,20180403,20:00,1.40527,1.40595,1.40518,1.40567,2874280000
GBPUSD,20180403,3:00,1.40567,1.40607,1.40554,1.40555,2559950000
GBPUSD,20180403,4:00,1.40555,1.40615,1.40534,1.40605,1962570000
GBPUSD,20180403,5:00,1.40605,1.40616,1.40529,1.40583,2748980000
GBPUSD,20180403,6:00,1.40585,1.40749,1.4058,1.40722,6086180000
GBPUSD,20180403,7:00,1.40723,1.40883,1.4064,1.40817,7969470000
GBPUSD,20180403,8:00,1.40818,1.40868,1.40745,1.40803,8078630000
GBPUSD,20180403,9:00,1.40803,1.40853,1.40681,1.40681,9056220000
GBPUSD,20180403,10:00,1.40682,1.40746,1.40267,1.40276,8835900000
GBPUSD,20180403,11:00,1.40278,1.40572,1.40208,1.40486,9157270000
GBPUSD,20180403,12:00,1.40484,1.40721,1.40464,1.40631,7957310000
GBPUSD,20180403,13:00,1.40631,1.4066,1.40319,1.4037,11377210000
GBPUSD,20180403,14:00,1.4037,1.40487,1.40323,1.40377,11558390000
GBPUSD,20180403,15:00,1.40382,1.4077,1.40382,1.40665,9704520000
GBPUSD,20180403,16:00,1.40666,1.40714,1.40544,1.40558,6245560000
GBPUSD,20180403,17:00,1.40558,1.40658,1.40524,1.40526,5185760000
GBPUSD,20180403,18:00,1.40526,1.40575,1.40489,1.40561,4537190000
GBPUSD,20180403,19:00,1.4056,1.40611,1.40515,1.40523,3565430000
GBPUSD,20180403,20:00,1.40523,1.40595,1.40522,1.40557,2741450000
GBPUSD,20180403,21:00,1.40543,1.40613,1.40505,1.40595,912920000
GBPUSD,20180403,22:00,1.40595,1.40643,1.40578,1.40641,1339530000
GBPUSD,20180403,23:00,1.40641,1.4069,1.40598,1.40688,1525910000
GBPUSD,20180404,0:0,1.40688,1.40833,1.40623,1.40813,2918960000
GBPUSD,20180404,10:00,1.40816,1.40845,1.40748,1.40789,3073360000
GBPUSD,20180404,20:00,1.4079,1.40962,1.40789,1.40877,4110370000
GBPUSD,20180404,3:00,1.40877,1.40926,1.40826,1.40905,3509450000
GBPUSD,20180404,4:00,1.40905,1.40918,1.40839,1.40843,2136130000
GBPUSD,20180404,5:00,1.40843,1.40864,1.40749,1.40784,3850910000
GBPUSD,20180404,6:00,1.40785,1.4079,1.40646,1.40671,6823660000
GBPUSD,20180404,7:00,1.40671,1.40834,1.40541,1.40832,8995610000
GBPUSD,20180404,8:00,1.40833,1.40855,1.40679,1.40773,11324080000
GBPUSD,20180404,9:00,1.4077,1.40798,1.40495,1.405,9038430000
GBPUSD,20180404,10:00,1.40499,1.405,1.40283,1.40369,9489390000
GBPUSD,20180404,11:00,1.40369,1.40476,1.4033,1.40395,9562890000
GBPUSD,20180404,12:00,1.40396,1.40703,1.40146,1.40659,10076100000
GBPUSD,20180404,13:00,1.40661,1.4081,1.40627,1.40794,8420710000
GBPUSD,20180404,14:00,1.40794,1.40889,1.40747,1.40841,9676650000
GBPUSD,20180404,15:00,1.40842,1.40852,1.40725,1.40739,8598550000
GBPUSD,20180404,16:00,1.40741,1.40825,1.40724,1.40813,6564190000
GBPUSD,20180404,17:00,1.40815,1.40818,1.40729,1.4075,5653760000
GBPUSD,20180404,18:00,1.4075,1.40793,1.40678,1.40743,5497050000
GBPUSD,20180404,19:00,1.40741,1.40832,1.40734,1.40821,5182580000
GBPUSD,20180404,20:00,1.40819,1.40823,1.40775,1.40782,3965390000
GBPUSD,20180404,21:00,1.40782,1.40872,1.4072,1.40848,1211810000
GBPUSD,20180404,22:00,1.40852,1.40882,1.40815,1.40861,1638770000
GBPUSD,20180404,23:00,1.40861,1.40887,1.40839,1.40874,1081650000
GBPUSD,20180405,0:0,1.40874,1.40968,1.40805,1.40936,3137750001
GBPUSD,20180405,10:00,1.40935,1.40956,1.40797,1.40838,3105140000
GBPUSD,20180405,20:00,1.40837,1.40837,1.40751,1.40765,3129570000
GBPUSD,20180405,3:00,1.40765,1.40847,1.40753,1.40806,2763200000
GBPUSD,20180405,4:00,1.40804,1.40805,1.40687,1.407,1911050000
GBPUSD,20180405,5:00,1.40697,1.40736,1.40612,1.40643,3259120000
GBPUSD,20180405,6:00,1.40641,1.40686,1.40521,1.40532,5639670000
GBPUSD,20180405,7:00,1.40535,1.40665,1.40462,1.4054,9138590000
GBPUSD,20180405,8:00,1.4054,1.40612,1.40323,1.40395,8881470000
GBPUSD,20180405,9:00,1.40396,1.40689,1.40396,1.40619,6853170000
GBPUSD,20180405,10:00,1.40622,1.40655,1.40499,1.40641,7217440000
GBPUSD,20180405,11:00,1.4064,1.40691,1.40235,1.40285,7664040000
GBPUSD,20180405,12:00,1.40285,1.40296,1.4,1.40166,10233250000
GBPUSD,20180405,13:00,1.40166,1.40315,1.40101,1.40226,9413740000
GBPUSD,20180405,14:00,1.40225,1.40244,1.39869,1.39984,10493270000
GBPUSD,20180405,15:00,1.39985,1.40007,1.39652,1.39903,9406000000
GBPUSD,20180405,16:00,1.39904,1.40034,1.39871,1.39872,7110660000
GBPUSD,20180405,17:00,1.39872,1.39976,1.39821,1.39968,5539720000
GBPUSD,20180405,18:00,1.39967,1.40023,1.39912,1.40012,3700160000
GBPUSD,20180405,19:00,1.40012,1.40023,1.3997,1.40021,3191010000
GBPUSD,20180405,20:00,1.4002,1.40059,1.39989,1.40015,2542410000
GBPUSD,20180405,21:00,1.40015,1.4005,1.39987,1.40011,965040000
GBPUSD,20180405,22:00,1.40015,1.40057,1.40005,1.40028,2246550000
GBPUSD,20180405,23:00,1.40031,1.40087,1.39992,1.4006,3176610000
GBPUSD,20180406,0:0,1.4006,1.40108,1.40048,1.4007,3532370000
GBPUSD,20180406,10:00,1.4007,1.40211,1.40066,1.40178,3065060000
GBPUSD,20180406,20:00,1.40178,1.40193,1.40129,1.40131,2342960000
GBPUSD,20180406,3:00,1.40135,1.4015,1.39998,1.40013,4711600000
GBPUSD,20180406,4:00,1.40013,1.40018,1.39923,1.39972,5495409997
GBPUSD,20180406,5:00,1.3997,1.39971,1.39875,1.3992,5177440000
GBPUSD,20180406,6:00,1.3992,1.40018,1.39857,1.39951,5778130000
GBPUSD,20180406,7:00,1.3995,1.39991,1.39827,1.39984,7227120000
GBPUSD,20180406,8:00,1.39982,1.40094,1.3993,1.40049,6217160000
GBPUSD,20180406,9:00,1.40049,1.40146,1.40037,1.40122,6425030000
GBPUSD,20180406,10:00,1.40122,1.40248,1.40106,1.40141,5092130000
GBPUSD,20180406,11:00,1.40142,1.40153,1.40007,1.40033,6750490000
GBPUSD,20180406,12:00,1.40034,1.40376,1.40027,1.40345,12458190000
GBPUSD,20180406,13:00,1.40345,1.40788,1.4028,1.40733,13169200000
GBPUSD,20180406,14:00,1.40734,1.41055,1.4068,1.40822,11659459999
GBPUSD,20180406,15:00,1.4082,1.40956,1.4082,1.40876,9054820000
GBPUSD,20180406,16:00,1.40875,1.40937,1.40829,1.40844,7018200000
GBPUSD,20180406,17:00,1.40847,1.40877,1.40757,1.40867,6240810000
GBPUSD,20180406,18:00,1.40869,1.41016,1.40799,1.4085,6497680000
GBPUSD,20180406,19:00,1.4085,1.40948,1.4084,1.40894,6302190000
GBPUSD,20180406,20:00,1.40894,1.40918,1.40814,1.40814,3826870000
GBPUSD,20180408,21:00,1.40866,1.40888,1.4084,1.40877,582540000
GBPUSD,20180408,22:00,1.40877,1.40909,1.40818,1.40899,1495580000
GBPUSD,20180408,23:00,1.40902,1.40916,1.40852,1.409,1965100000
GBPUSD,20180409,0:0,1.409,1.40966,1.40858,1.40965,2418430000
GBPUSD,20180409,10:00,1.40963,1.41012,1.40915,1.40931,2814750000
GBPUSD,20180409,20:00,1.40931,1.40967,1.40878,1.40962,1963630000
GBPUSD,20180409,3:00,1.40964,1.40976,1.40904,1.40954,2871600000
GBPUSD,20180409,4:00,1.40954,1.4096,1.40929,1.40949,1375680000
GBPUSD,20180409,5:00,1.40948,1.40986,1.40908,1.40956,2030350000
GBPUSD,20180409,6:00,1.40957,1.41178,1.40894,1.40997,7413270000
GBPUSD,20180409,7:00,1.40993,1.41167,1.40782,1.41126,10039800000
GBPUSD,20180409,8:00,1.41126,1.41137,1.40985,1.41106,7233180003
GBPUSD,20180409,9:00,1.41106,1.41152,1.40928,1.40928,5126329998
GBPUSD,20180409,10:00,1.40931,1.41061,1.40839,1.41031,8082786303
GBPUSD,20180409,11:00,1.41032,1.41194,1.40958,1.41181,6388770000
GBPUSD,20180409,12:00,1.41183,1.41447,1.41155,1.41438,8031130000
GBPUSD,20180409,13:00,1.41439,1.41644,1.41419,1.41452,8562170000
GBPUSD,20180409,14:00,1.41454,1.41523,1.41252,1.41272,8732530000
GBPUSD,20180409,15:00,1.4127,1.41389,1.41229,1.41346,7383890000
GBPUSD,20180409,16:00,1.41345,1.41438,1.4124,1.41344,5791920000
GBPUSD,20180409,17:00,1.41344,1.41432,1.41268,1.41309,4474350000
GBPUSD,20180409,18:00,1.41309,1.4138,1.41275,1.41331,5090920000
GBPUSD,20180409,19:00,1.41331,1.41332,1.41244,1.41293,5622560000
GBPUSD,20180409,20:00,1.41291,1.41318,1.4126,1.41294,2778480000
GBPUSD,20180409,21:00,1.41294,1.4138,1.41252,1.4128,1395400000
GBPUSD,20180409,22:00,1.41281,1.41332,1.41281,1.41313,1037250000
GBPUSD,20180409,23:00,1.41313,1.41349,1.41292,1.4133,1226450000
GBPUSD,20180410,0:0,1.41327,1.41402,1.41311,1.41348,2174030000
GBPUSD,20180410,10:00,1.41349,1.41392,1.41265,1.41268,3592420000
GBPUSD,20180410,20:00,1.41269,1.41311,1.41199,1.41286,4440300000
GBPUSD,20180410,3:00,1.41289,1.41359,1.41245,1.41355,3166760000
GBPUSD,20180410,4:00,1.41356,1.41367,1.41321,1.41366,1557300000
GBPUSD,20180410,5:00,1.41367,1.4137,1.41275,1.41329,2355960000
GBPUSD,20180410,6:00,1.41337,1.41498,1.41254,1.41474,6331540000
GBPUSD,20180410,7:00,1.4147,1.41684,1.41365,1.41614,8726510000
GBPUSD,20180410,8:00,1.41612,1.41685,1.41485,1.41666,7803210000
GBPUSD,20180410,9:00,1.41663,1.41789,1.41654,1.41682,6541520000
GBPUSD,20180410,10:00,1.41683,1.41707,1.41555,1.41579,6242550000
GBPUSD,20180410,11:00,1.41579,1.41878,1.41513,1.41717,11294220000
GBPUSD,20180410,12:00,1.41717,1.4182,1.41554,1.41618,8156100000
GBPUSD,20180410,13:00,1.41617,1.418,1.41601,1.41776,9216660000
GBPUSD,20180410,14:00,1.41779,1.41811,1.4168,1.41729,8068100000
GBPUSD,20180410,15:00,1.4173,1.41771,1.41538,1.41595,9391870000
GBPUSD,20180410,16:00,1.41595,1.41712,1.41448,1.41453,7405630000
GBPUSD,20180410,17:00,1.41455,1.41709,1.41452,1.4165,6286660000
GBPUSD,20180410,18:00,1.41647,1.4185,1.41609,1.41829,5271460000
GBPUSD,20180410,19:00,1.41828,1.4183,1.41715,1.41762,4298370000
GBPUSD,20180410,20:00,1.4176,1.41765,1.41724,1.41742,2163740000
GBPUSD,20180410,21:00,1.41744,1.41778,1.417,1.4175,1484830000
GBPUSD,20180410,22:00,1.41752,1.41806,1.41725,1.41768,1853370000
GBPUSD,20180410,23:00,1.41756,1.41837,1.41745,1.41812,1318320000
GBPUSD,20180411,0:0,1.41811,1.41826,1.41759,1.41799,2429170000
GBPUSD,20180411,10:00,1.41799,1.41821,1.41735,1.41743,2635640000
GBPUSD,20180411,20:00,1.41743,1.41827,1.41733,1.41764,2964170000
GBPUSD,20180411,3:00,1.41764,1.41818,1.41763,1.41812,2137100000
GBPUSD,20180411,4:00,1.41812,1.41813,1.41782,1.41808,2145630000
GBPUSD,20180411,5:00,1.41808,1.41898,1.41808,1.41865,2742850000
GBPUSD,20180411,6:00,1.41865,1.42149,1.41836,1.42052,6233840000
